player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Chris Duarte,duartch01,2022,2552,1237,-.3761791314100536,.2750695085164342,-.1011096228936194,.667461009481806,2.203870777413244,2.87133178689505,-.1827739556498433,.7134412645370184,.5306673088871751,2.069609245757984,2.069609245757984,0,.2468311674523537,.6209013975049521,.8677325649573059,-.0422999124384945
David Duke Jr.,dukeda01,2022,510,244,-2.066149212852458,-2.648093994276806,-4.714243207129265,.2096715061889857,.8445589066202963,1.054230412809282,-1.74191543376143,-2.045679251097106,-3.787594684858537,-.1291793688683156,-.1291793688683156,0,-2.551556209419837,-1.38293816215524,-3.934494371575077,.0080807426850466
Kevin Durant,duranke01,2022,2772,1313,4.590598384470808,-1.059421867911649,3.531176516559158,.7518013978565202,2.313499051325933,3.065300449182453,4.035622320573576,-.3966574834522449,3.638964837121331,4.339313229223102,4.339313229223102,0,4.288420337280555,-1.032921240921732,3.255499096358823,1.385872178400421
Jaime Echenique,echenja01,2022,4,3,-3.989403585346922,3.559610735532912,-.4297928498140107,-63.10331396077309,38.59916760453182,-24.50414635624126,-16.64988522360741,11.04641167838334,-5.603473545224071,-.0042164587325502,-.0042164587325502,0,-13.07978054109484,2.217978516024626,-10.86180202507022,-3.454302956680487
Anthony Edwards,edwaran01,2022,3249,1550,1.792661410042143,.1696253128690897,1.962286722911233,5.009255582497085,.9898484005365007,5.999103983033585,2.566887425265026,.3477321438154845,2.91461956908051,4.509772091298066,4.509772091298066,0,3.596136211615041,.9381701905628796,4.534306402177921,.6718029741991394
Kessler Edwards,edwarke02,2022,1010,488,-1.002160602266895,-.471256135189823,-1.473416737456718,3.214431162770634,-1.373872823666645,1.840558339103989,-.2118866830015968,-.6845167615409768,-.8964034445425736,.4606840378179018,.4606840378179018,0,-.8114175543298688,-.1850591158863822,-.996476670216251,-.1774408918268392
Rob Edwards,edwarro01,2022,21,11,.0485243894233008,2.922916709253145,2.971441098676446,-33.21332849718266,-5.745444564588305,-38.95877306177096,-6.764246145463811,1.306625915198181,-5.45762023026563,-.0155123128735213,-.0155123128735213,0,-6.57202943917269,-1.94843851441294,-8.52046795358563,2.080764641283749
CJ Elleby,ellebcj01,2022,651,303,1.108396609588643,-.4237171572301018,.684679452358541,-3.50632363476864,-3.589347649968831,-7.095671284737471,.1992315934839858,-1.05395724005671,-.8547256465727242,.294830520315462,.294830520315462,0,.8806383878676287,-1.320436614885723,-.439798227018094,.6268039588576235
Wayne Ellington,ellinwa01,2022,1349,642,-1.361128009100179,-1.122685990914738,-2.483814000014917,-1.680085168735248,-2.391596950401556,-4.071682119136804,-1.476162463590041,-1.42023489563484,-2.896397359224881,-.0477549382838497,-.0477549382838497,0,-1.46694638900657,-2.119578823279695,-3.586525212286265,-.410869294978125
Joel Embiid,embiijo01,2022,2511,1251,5.053134754553565,1.45375106211164,6.506885816665205,3.205493230007508,2.209839990102817,5.415333220110325,4.922624135849557,1.687099779816768,6.609723915666325,5.993057740879051,5.993057740879051,0,3.780055404033839,2.440652223530311,6.220707627564149,.3196071432285137
James Ennis III,ennisja01,2022,120,56,-.185787972511803,-1.64562367491422,-1.831411647426023,2.219341988210813,-3.016816701059618,-.7974747128488059,.3152376194510599,-2.029813272793191,-1.714575653342132,.0107800738325371,.0107800738325371,0,.2897742424998341,-3.18976649696703,-2.899992254467195,-.0406563084361531
Drew Eubanks,eubandr01,2022,1215,571,-2.667910621905915,-.0351172193784793,-2.703027841284394,-5.643678007797175,-.7610843253593028,-6.404762333156477,-3.452789986618078,-.1437440632981012,-3.596534049916179,-.2477630741014074,-.2477630741014074,0,-2.480849512428506,-.5379888480885618,-3.018838360517068,.4645679962802399
Tacko Fall,fallta01,2022,121,59,-4.619349298160797,2.926376408777967,-1.69297288938283,-.7474710367369364,2.015526289291306,1.26805525255437,-4.108547434599858,2.825681741020052,-1.282865693579806,.0436637872360281,.0436637872360281,0,-3.803451946952725,-.0814421690052418,-3.884894115957966,-1.129745641778408
Derrick Favors,favorde01,2022,1022,496,-3.211476640302047,.5989303867753416,-2.612546253526705,-5.159136872506012,1.675872923263708,-3.483263949242304,-3.751843393522893,.8653209503329792,-2.886522443189913,-.0340007488782269,-.0340007488782269,0,-4.725491993534443,.3976840518834708,-4.327807941650972,-1.582671665417188
Bruno Fernando,fernabr01,2022,97,43,-5.412101442203877,.5317706739435784,-4.880330768260298,-14.22147005885438,-12.66991019580347,-26.89138025465785,-7.606882496581078,-2.274824287154869,-9.881706783735947,-.1566853145780402,-.1566853145780402,0,-9.712639283446375,-4.469883796970032,-14.18252308041641,.1440326377806874
Dorian Finney-Smith,finnedo01,2022,3184,1600,-1.214897984559163,1.823822651058685,.6089246664995229,3.486584443327779,-1.096842849591315,2.389741593736464,-.3214696150746504,1.282343413358483,.9608737982838326,2.995957708176568,2.995957708176568,0,-.5456060723735351,1.96611007301274,1.420504000639205,-1.097912853210848
Malik Fitts,fittsma01,2022,76,35,-7.789829551597299,-8.476946978928696,-16.26677653052599,-20.35027572216737,2.310405373493045,-18.03987034867432,-10.95711648163713,-6.838842531289423,-17.79595901292655,-.2699964246015565,-.2699964246015565,0,-8.773098143257336,-8.100260145523434,-16.87335828878077,.490920325447005
Malachi Flynn,flynnma01,2022,552,265,-.083675090021408,1.671632613678219,1.587957523656811,-3.243674893802549,-3.181036977776724,-6.424711871579273,-.7872093294331191,.7452171511621444,-.0419921782709747,.3636190208675354,.3636190208675354,0,.0005315402540721,.1622353543170807,.1627668945711529,-.6851187792282634
Bryn Forbes,forbebr01,2022,1676,795,-.3715266007948296,-4.265041377263446,-4.636567978058276,-3.539694431602503,-.5121399128388189,-4.051834344441323,-1.073850843317928,-3.748475771139551,-4.822326614457479,-.8378009281087482,-.8378009281087482,0,-.8750927002475368,-3.976438350607966,-4.851531050855503,.1054673542398857
Aleem Ford,fordal03,2022,144,74,-7.50213798438863,-.7479082273085579,-8.250046211697187,-2.939041653310591,-9.18916045585309,-12.12820210916368,-6.959218342902445,-2.547156453547299,-9.506374796449744,-.2524088547929977,-.2524088547929977,0,-6.445238406465434,-2.235971058964853,-8.681209465430287,-1.047952522708604
Trent Forrest,forretr01,2022,843,404,-3.793391720715942,.351935593800894,-3.441456126915048,-2.438426277515264,.7189532827176506,-1.719472994797613,-3.778872071170777,.4289521489975445,-3.349919922173233,-.1226077645198091,-.1226077645198091,0,-3.095356025161462,-1.045366034544866,-4.140722059706328,-.8465584770680871
Evan Fournier,fournev01,2022,2790,1378,.0374450617806433,-1.627610757925727,-1.590165696145084,2.86307233784978,-3.068846023018371,-.205773685168591,.6494513518638768,-2.03358206224393,-1.384130710380054,.9661791650014756,.9661791650014756,0,1.076069769673424,-1.563276259348693,-.4872064896752691,.6132879478454755
De'Aaron Fox,foxde01,2022,3104,1468,.4594287642650398,-3.04083808473483,-2.58140932046979,1.96583625525436,-4.436068601950375,-2.470232346696014,.8010204695186202,-3.464072100092253,-2.663051630573632,.0655846431543386,.0655846431543386,0,.6552042288569818,-2.523094240480758,-1.867890011623776,.7094320810074292
Tim Frazier,fraziti01,2022,412,200,-4.68359015422534,1.095170914918804,-3.588419239306536,-5.692169360718856,.3204980536465546,-5.371671307072302,-5.122368258623233,1.023491839144696,-4.098876419478537,-.1364964428487247,-.1364964428487247,0,-4.791102771422894,.0915868241499577,-4.699515947272936,-.8292627156856412
Wenyen Gabriel,gabriwe01,2022,108,47,-1.648393606377001,-3.847902854337355,-5.496296460714356,-3.113000841268297,.3875425895847095,-2.725458251683587,-1.998016331366789,-3.167505369383073,-5.165521700749861,-.0606028282916146,-.0606028282916146,0,-2.020168832564545,-4.307940789694487,-6.328109622259031,1.769541836525779
Daniel Gafford,gaffoda01,2022,1963,954,.2400458000238243,.1715307558947149,.4115765559185392,.3803192582935736,-3.292432267470972,-2.912113009177398,.2960346779453361,-.5165284515347766,-.2204937735894404,1.223962349122908,1.223962349122908,0,-.165369337522601,-.1582030770819316,-.3235724146045326,-.5861539079461863
Danilo Gallinari,gallida01,2022,1888,904,.9094873151663143,-2.038607004756018,-1.129119689589704,.5376857216101385,-2.799265698525069,-2.26157997691493,.8441947414325418,-2.293540917335823,-1.449346175903281,.5939296178037873,.5939296178037873,0,.9493121330220166,-2.733894347797344,-1.784582214775328,-.9920307714887607
Langston Galloway,gallola01,2022,229,107,-6.821275053217779,1.585152731778925,-5.236122321438854,-8.221095370770684,6.096329716563043,-2.124765654207641,-7.564555614506904,2.622442453041701,-4.942113161465204,-.1172233369398083,-.1172233369398083,0,-7.550474423376988,.0879200904998986,-7.462554332877089,-.5549598974637714
Darius Garland,garlada01,2022,3111,1526,3.257839778864077,-1.052268378576687,2.20557140028739,5.617368818972669,3.128610595724242,8.745979414696912,3.926939580125763,-.3093627576804993,3.617576822445264,4.946505966524027,4.946505966524027,0,3.450626643003579,.0962275036527293,3.546854146656309,-.2229534755743915
Marcus Garrett,garrema01,2022,255,128,-4.038821498204503,-4.137102143246721,-8.175923641451224,4.092377706840791,-4.629551287338852,-.5371735804980604,-2.641049172460796,-4.533222032215255,-7.174271204676051,-.2854009368642931,-.2854009368642931,0,-4.685376057470403,-3.254579761067489,-7.939955818537892,-1.219698332327545
Usman Garuba,garubus01,2022,226,105,-2.952786884852169,3.808582542837637,.8557956579854681,2.481016370192874,10.33310975539768,12.81412612559055,-1.940184174399792,5.539232617241256,3.599048442841464,.3418883384733025,.3418883384733025,0,-1.823701546388837,2.394221005363115,.5705194589742781,.5177882009397605
Luka Garza,garzalu01,2022,700,327,-1.072904839982754,-3.202773264538475,-4.275678104521228,-.4443992136223411,-.1274437590651494,-.5718429726874905,-.8956727607602584,-2.678404836045772,-3.57407759680603,-.1385508261657357,-.1385508261657357,0,-1.37552582792111,-2.110741581818274,-3.486267409739384,.7739721800528017
Rudy Gay,gayru01,2022,1389,663,1.126294951661893,.992433943860308,2.118728895522201,2.707913310749882,1.280839478954881,3.988752789704764,1.457718739770478,1.102920642384544,2.560639382155022,1.795989968708606,1.795989968708606,0,2.559950394374633,.4120061452958842,2.971956539670517,-.0222771763251142
Paul George,georgpa01,2022,1922,924,.7486818621865134,2.528023570209347,3.276705432395861,-1.605717469008928,3.056159763149486,1.450442294140559,.3822887938882853,2.761721637840577,3.144010431728862,2.839600290644153,2.839600290644153,0,1.374723589163692,3.062791986473293,4.437515575636986,2.193086033756176
Taj Gibson,gibsota01,2022,1184,596,-2.577710418361214,-.868490284384151,-3.446200702745365,-.0211092491303557,4.528299656854977,4.507190407724622,-2.201958052728982,.2065354336979157,-1.995422619031067,.2268704461952907,.2268704461952907,0,-2.875834877524419,-.2149570255101061,-3.090791903034525,-1.123296668019069
Josh Giddey,giddejo01,2022,2765,1333,-1.510797471792546,-.0505757508282629,-1.561373222620809,-2.719273057949782,-2.867771755360012,-5.587044813309794,-1.737030803109653,-.6490680483585134,-2.386098851468166,.2480731077444586,.2480731077444586,0,-1.949237545834166,-.7634300986602072,-2.712667644494373,.236131960454282
Shai Gilgeous-Alexander,gilgesh01,2022,3115,1487,1.473046307048847,-.673804796387372,.7992415106614748,2.666780958291121,-1.484505014398901,1.18227594389222,1.987512560631398,-.8911028256730869,1.096409734958312,2.922638465336913,2.922638465336913,0,.8915966042910297,-.5428595981261174,.3487370061649123,.1537564145474332
Anthony Gill,gillan01,2022,248,114,.8679385817094345,1.811673172029661,2.679611753739096,.290387995231173,6.079642125582696,6.370030120813869,.8240073463949146,2.850377652611954,3.674384999006869,.3764472808793349,.3764472808793349,0,-.5042257389434819,.4131425253195878,-.091083213623894,.7448922911453835
Freddie Gillespie,gillefr01,2022,244,119,-6.280245857813838,3.223506807602653,-3.056739050211186,-3.445644636421479,-.7991750605391269,-4.244819696960606,-6.019461677558547,2.610087758314801,-3.409373919243746,-.0398466069400009,-.0398466069400009,0,-6.279787507305693,1.788325708539329,-4.491461798766364,-.4652202836238576
Rudy Gobert,goberru01,2022,2834,1364,.5900032187230999,7.600435414478278,8.190438633201378,3.081109125460317,4.316268747196414,7.397377872656731,1.087522700660671,7.415581269990524,8.503103970651194,7.825191935277643,7.825191935277643,0,1.163435461873166,6.33402930568824,7.497464767561405,-.0763514690732811
Brandon Goodwin,goodwbr01,2022,277,137,.3439061233324261,2.341746155333762,2.685652278666188,2.524297900357477,-7.684160412693469,-5.159862512335992,.8120335459803303,.3197042675635016,1.131737813543832,.265982429336432,.265982429336432,0,-.100485748427177,2.729932561838747,2.62944681341157,-1.965872107028854
Jordan Goodwin,goodwjo01,2022,9,6,-31.93489147381597,-1.490507888441192,-33.42539936225716,-43.5033791142115,-19.52981125259599,-63.03319036680749,-36.32982903442087,-5.355835719246429,-41.6856647536673,-.1105890534736299,-.1105890534736299,0,-23.54182883128622,-3.545986377867413,-27.08781520915363,-7.206486658607882
Aaron Gordon,gordoaa01,2022,2974,1466,-.4061406258558952,.1907145435495531,-.215426082306342,7.835181908825265,-2.244671513662103,5.590510395163163,1.265122074008723,-.3094219185367465,.9557001554719761,2.758476349476312,2.758476349476312,0,1.05567204992109,-.653112318248495,.4025597316725947,-.4761145933570489
Eric Gordon,gordoer01,2022,2672,1240,.2050813703536098,-3.658789182369639,-3.45370781201603,4.743804491668689,-1.052334457738689,3.69147003393,1.204747401006059,-3.27025841639659,-2.065511015390531,.4343544847595434,.4343544847595434,0,.1272044573488147,-4.706884130842607,-4.579679673493792,.30300987751361
Devonte' Graham,grahade01,2022,2903,1411,1.123461043370293,-2.773248371241602,-1.649787327871309,4.39284367506364,-.7315428560801134,3.661300818983526,1.906640002441058,-2.483193332410762,-.5765533299697037,1.558599537454822,1.558599537454822,0,2.601844690208046,-1.996900305924723,.6049443842833229,-.3860134931928813
Jerami Grant,grantje01,2022,1648,797,-.2928890808158162,-1.785144690239394,-2.07803377105521,-6.927268766209874,1.900945218810046,-5.026323547399828,-1.536656714690609,-1.097289267445734,-2.633945982136343,.047166402163302,.047166402163302,0,-2.37396130709756,-.9726918698977102,-3.34665317699527,-.0520033969863024
Hassani Gravett,graveha01,2022,342,171,-.7115222110086755,-.2966142878524534,-1.008136498861129,.373221676742734,2.859453588687872,3.232675265430605,-.4705257460758616,.3675056299955205,-.103020116080341,.2292072911806596,.2292072911806596,0,-.9003040359819489,-.5437548556227718,-1.444058891604721,-.7465618768170298
Danny Green,greenda02,2022,1478,720,-.6710106732862607,2.173719079142383,1.502708405856122,1.034426498270778,3.93152859137166,4.965955089642438,-.3475525210836106,2.661790338194556,2.314237817110945,1.867127886036413,1.867127886036413,0,-.566394914910397,3.21927534905262,2.652880434142224,.3656086077437821
Draymond Green,greendr01,2022,2137,1018,-.9104098228113275,3.997291267221537,3.086881444410209,-.7415650457445346,2.159260905859806,1.417695860115271,-.9457130905466267,3.752682496075494,2.806969405528867,2.942264604769367,2.942264604769367,0,-.7521717228786153,4.043656579123477,3.291484856244861,1.939973859306647
JaMychal Green,greenja01,2022,1098,540,-3.320352751451513,1.679105942338749,-1.641246809112764,-7.758972612673636,.631708640917666,-7.127263971755969,-4.470139906050353,1.536274702768284,-2.933865203282068,-.0506821197992239,-.0506821197992239,0,-3.097186098012421,1.582649433253937,-1.514536664758484,.0508350816783174
Javonte Green,greenja02,2022,1553,738,-.7290362639550365,1.87724082520783,1.148204561252793,2.921215321198932,.9181532717993601,3.839368592998293,-.0120889215829265,1.794981739156501,1.782892817573575,1.700877727510809,1.700877727510809,0,-1.312124487528334,1.791225600158773,.4791011126304396,-.3441451292759136
Jalen Green,greenja05,2022,2201,1021,-3.548390005901772,-3.556718069973415,-7.105108075875187,-8.772963116619385,-4.618514430028063,-13.39147754664745,-4.792081665789971,-3.920037465732626,-8.712119131522597,-3.136846239370739,-3.136846239370739,0,-4.322450703164913,-4.69298491350242,-9.015435616667332,.9998381923734283
Jeff Green,greenje02,2022,2324,1129,-2.227938942649631,-1.776641446906068,-4.004580389555699,-.5668873852607248,-1.983225007148826,-2.550112392409551,-2.021691427065195,-1.951892553893269,-3.973583980958465,-.7034529878303571,-.7034529878303571,0,-2.259338203919502,-2.319987351518671,-4.579325555438173,-.19139047262649
Josh Green,greenjo02,2022,1006,472,.2225246455550063,1.274830780695628,1.497355426250635,-.163991113270603,3.348707203991659,3.184716090721056,.1325025354657666,1.752759061212059,1.885261596677826,1.124515193412677,1.124515193412677,0,-1.285788441800565,.7378387341257505,-.547949707674814,.7405662083568754
Blake Griffin,griffbl01,2022,1471,687,-1.250660498055506,6.330551069505444,5.079890571449937,-.7897053331469616,-.1268210582689249,-.9165263914158864,-1.265414004807477,5.352495215843455,4.087081211035978,2.407077385504648,2.407077385504648,0,-.9666988897957358,4.543244654045571,3.576545764249835,.442977954222756
Quentin Grimes,grimequ01,2022,998,503,.3188723826783537,1.828274244612945,2.147146627291298,-4.425172535631792,5.85911217271633,1.433939637084538,-.6299695718329399,2.793188264607015,2.163218692774075,1.259758890667162,1.259758890667162,0,.0531319905445867,1.804312470674325,1.857444461218911,-.0889758814956969
Kyle Guy,guyky01,2022,297,139,1.490254302557317,-.687242917925137,.8030113846321799,-1.862357570872278,.2736288592566412,-1.588728711615636,.8440766070591671,-.5645196649251465,.2795569421340206,.2158107009887306,.2158107009887306,0,.0346394151858366,-1.076548352117163,-1.041908936931326,.4467840718199401
Rui Hachimura,hachiru01,2022,332,160,-3.78535200385963,-2.895974008962933,-6.681326012822564,-5.748772951445317,-2.618463995786427,-8.367236947231744,-4.409670422637777,-2.991233884147042,-7.400904306784818,-.3768500176879107,-.3768500176879107,0,-3.751181222111327,-3.567576473459286,-7.318757695570614,-.7398342067377871
Tyrese Haliburton,halibty01,2022,3368,1606,2.999061263562833,-.8167587306605225,2.182302532902311,-.8164165176060638,-1.143552192662559,-1.959968710268623,2.400177394575369,-.8888476665810872,1.511329727994282,3.484133957555822,3.484133957555822,0,2.189068622808827,-.8021386784509438,1.386929944357883,-.2150711635346046
Tyler Hall,hallty01,2022,5,2,-3.851618019410614,-18.01748070318713,-21.86909872259774,-34.1821291787108,-33.1832989136885,-67.3654280923993,-10.50025545019349,-22.37347811243711,-32.87373356263059,-.0306424224050767,-.0306424224050767,0,-10.88911261997156,-19.01803420343298,-29.90714682340454,-.3113653072084474
R.J. Hampton,hamptrj01,2022,1717,815,-2.60252413471552,-.619195344689776,-3.221719479405296,-8.073072758151902,-2.179008826970197,-10.2520815851221,-3.803407342682354,-.938442703980737,-4.741850046663091,-.8311918316593871,-.8311918316593871,0,-4.375807105272282,-1.27702043510488,-5.652827540377162,.3562712823141555
Tim Hardaway Jr.,hardati02,2022,2515,1245,.8093539379749466,.0808952322881167,.8902491702630634,-.1533277296979235,-1.501072366393928,-1.654400096091851,.657081292595139,-.2700201424544881,.387061150140651,1.987300924701173,1.987300924701173,0,1.260231798353821,.1729422138031467,1.433174012156968,-.2684895429061314
James Harden,hardeja01,2022,3239,1553,3.971279225760567,-1.588366924439215,2.382912301321352,2.699679445870202,-3.481629744830781,-.7819502989605787,3.914710839503373,-2.064496669661879,1.850214169841493,3.666017295134351,3.666017295134351,0,4.263755321608151,-1.913619694406148,2.350135627202004,.5775928458189654
Maurice Harkless,harklma01,2022,1273,602,-3.972060514384698,-.3516740232241845,-4.323734537608883,-2.136725882183004,4.575809207281514,2.43908332509851,-3.807481779814717,.716951180006224,-3.090530599808493,-.1042282781073055,-.1042282781073055,0,-3.487397663919459,-.559445843465295,-4.046843507384755,-.3460594821980434
Jared Harper,harpeja01,2022,19,10,3.863457340445357,-3.511714442090026,.3517428983553312,5.996678636710751,1.595281906577565,7.591960543288316,4.686423150055521,-2.605481341873779,2.080941808181743,.0239461137311633,.0239461137311633,0,3.164589643673244,-5.309549719825472,-2.144960076152227,-2.841759059622512
Montrezl Harrell,harremo01,2022,2102,1023,2.371589575674121,-.1095982344956029,2.261991341178518,2.630641878134794,1.273823152974955,3.904465031109749,2.587666372729867,.1967880969685959,2.784454469698463,2.867710787183152,2.867710787183152,0,1.73263319261155,-.0851535028229387,1.647479689788612,-.7230007641673648
Gary Harris,harriga01,2022,2641,1272,-.9764937482302146,-1.867989762806881,-2.844483511037096,.2081446932462548,-2.444308905530739,-2.236164212284484,-.7147004594134874,-2.077466293338351,-2.792166752751838,-.0273030163403889,-.0273030163403889,0,-1.964093702434584,-1.704197695688801,-3.668291398123385,-.2267277147158188
Joe Harris,harrijo01,2022,902,423,-2.568886568197701,-2.644633582599381,-5.213520150797082,-3.824079411211499,1.567059709455094,-2.257019701756406,-3.024066307372337,-1.902575699677636,-4.926642007049973,-.4692246637097218,-.4692246637097218,0,-2.812031864967941,-1.802363995017534,-4.614395859985475,-.11192361537929
Shaquille Harrison,harrish01,2022,49,23,-4.640638495346106,4.089824957948514,-.5508135373975911,-10.95628816902946,-.6971751708367127,-11.65346333986617,-6.256326975410742,3.383880846456328,-2.872446128954415,-.0014656786727461,-.0014656786727461,0,-8.295352796906903,2.909674471681777,-5.385678325225125,2.003270364260632
Tobias Harris,harrito02,2022,2806,1401,.636760876959626,-1.976614393189627,-1.33985351623,.2613709796176143,-3.843733568711635,-3.582362589094021,.5758372251266519,-2.50656362425186,-1.930726399125208,.5781573643011051,.5781573643011051,0,-.4134127333876903,-1.8152869385389,-2.22869967192659,-1.27072867911761
Isaiah Hartenstein,harteis01,2022,1295,610,.7759942746583944,4.173103163159813,4.949097437818208,4.547235445316369,5.405016987711037,9.952252433027407,1.641392847175851,4.686049585692752,6.327442432868602,2.855740930135528,2.855740930135528,0,.3564233483308812,5.52664895911356,5.883072307444441,1.083165967323907
Josh Hart,hartjo01,2022,2677,1302,.9506526075204078,.0872899498708652,1.037942557391273,1.901235367019836,-2.906875603929559,-1.005640236909723,1.217643255340994,-.50426014495905,.7133831103819444,2.314766583453034,2.314766583453034,0,1.25316342210427,.0759491969552593,1.329112619059529,.6124492947651718
Udonis Haslem,hasleud01,2022,110,52,-1.177880048972003,-7.697102823764397,-8.8749828727364,-2.908507635080826,8.457545040640429,5.549037405559604,-1.666030342347779,-4.851523408707129,-6.517553751054908,-.1000389303997097,-.1000389303997097,0,-3.905655335284679,-3.61212698964715,-7.517782324931829,.0841488193789726
Sam Hauser,hausesa01,2022,81,36,-3.611529211002175,3.388030008694038,-.2234992023081372,-16.75521478346339,7.438254688588983,-9.316960094874403,-6.598281332202083,4.396219109915873,-2.202062222286211,.0100121510215698,.0100121510215698,0,-6.908668960955047,.8006261763590871,-6.108042784595959,-.5153264650126096
Jaxson Hayes,hayesja02,2022,1111,534,-1.312875630368322,-1.216475546117123,-2.529351176485445,-4.594275790573812,2.746767014155998,-1.847508776417814,-2.051325267364142,-.4299895155156872,-2.481314782879829,.073136549297331,.073136549297331,0,-1.759097458399314,-.9404807173426065,-2.69957817574192,-.0898754040614819
Killian Hayes,hayeski01,2022,1965,943,-3.392072956624305,-.5590008042454039,-3.951073760869709,-3.114352625974452,.3668243464257809,-2.747528279548671,-3.495683932219788,-.3520967194549992,-3.847780651674787,-.5279404268879739,-.5279404268879739,0,-4.056866526462787,.6473738765527669,-3.409492649910021,-.0420265755425374
Gordon Hayward,haywago01,2022,3199,1489,.4277795743482729,-1.655943947317355,-1.228164372969082,.8922656171953578,-.6252985848993962,.2669670322959616,.5134087832555062,-1.52471460443187,-1.011305821176364,1.331564441213964,1.331564441213964,0,.9255742884915954,-1.807152215315897,-.8815779268243014,.808977656956658
Aaron Henry,henryaa01,2022,38,17,-11.27681111829661,-3.996754342100448,-15.27356546039706,-21.37549899029906,-10.1900560209827,-31.56555501128176,-14.14691492952267,-5.613827082863738,-19.76074201238641,-.1480191661575538,-.1480191661575538,0,-12.8141460276772,-8.299456481215971,-21.11360250889317,.3236812320225056
Juancho Hernangomez,hernaju01,2022,259,123,-5.387876947142139,-2.589017234340025,-7.976894181482164,-1.951491134057188,-8.176456167768995,-10.12794730182618,-5.012451123929488,-3.967026769597415,-8.979477893526903,-.3932898153474212,-.3932898153474212,0,-4.810242961615783,-4.826807439154402,-9.637050400770187,.5570096333114339
Willy Hernangomez,hernawi01,2022,920,435,.5307868979542486,-3.05506184419633,-2.524274946242082,.3906016173637831,-5.033864363012309,-4.643262745648525,.5689946706965786,-3.634455183003209,-3.06546051230663,-.0702843939518908,-.0702843939518908,0,.7324796921526979,-2.500344180545861,-1.767864488393162,.3880366118461714
Tyler Herro,herroty01,2022,2757,1361,1.913880407256461,-1.667118517577117,.2467618896793438,1.774961101621553,-2.952199131908651,-1.177238030287098,1.952761973799032,-2.060621585486957,-.1078596116879251,1.834228375072519,1.834228375072519,0,1.915414175087983,-1.986201470651952,-.070787295563969,-.0232367657918903
Buddy Hield,hieldbu01,2022,3092,1473,1.241520033606595,-.8365045868981662,.405015446708429,-2.01225307488011,.2070496198475927,-1.805203455032517,.650893700957367,-.6091428771386868,.0417508238186802,2.10001340409202,2.10001340409202,0,1.266786414604117,-.8786851706562969,.3881012439478199,.0925329595222708
Haywood Highsmith,highsha01,2022,93,42,-2.837536174796193,-5.213860775609791,-8.051396950405984,.438493519458552,-12.22421128192902,-11.78571776247047,-2.365236187580297,-7.013407314672968,-9.378643502253265,-.1409953417344658,-.1409953417344658,0,-4.461337204333162,-6.665155838107022,-11.12649304244019,-.7353471760424213
George Hill,hillge01,2022,2195,1044,-.708506828177324,.3757550703504899,-.3327517578268341,2.440229909657951,9.194521244672464,11.63475115433041,-.111535280010059,2.217480846180521,2.105945566170462,2.55631656394479,2.55631656394479,0,-.8137671621259603,1.523465483654865,.7096983215289043,-1.165931698305932
Malcolm Hill,hillma01,2022,265,124,.5626900552082589,-1.55307709897275,-.9903870437644906,1.476259462808351,-5.349286794947249,-3.873027332138899,.8068525282520526,-2.397741751785889,-1.590889223533836,.0755679835530374,.0755679835530374,0,.1001241805071999,-1.137417506900698,-1.037293326393498,.0797010907699291
Solomon Hill,hillso01,2022,286,139,-1.945047975846742,1.895247352576858,-.0498006232698849,-1.248705923321851,11.33250234722875,10.08379642390689,-1.93401060761542,4.018441085373937,2.084430477758517,.3394195933176984,.3394195933176984,0,-1.442657735492221,2.724680101705654,1.282022366213434,-.9984146403102053
Nate Hinton,hintona01,2022,5,2,-18.60757779586594,2.161214817416509,-16.44636297844943,11.98581478081291,36.47086820489995,48.45668298571287,-13.33732993017537,9.483967653399677,-3.853362276775695,-.0012712966349586,-.0012712966349586,0,-16.7249613483495,-4.034685984180993,-20.75964733253049,12.89961192390997
Jaylen Hoard,hoardja01,2022,4,2,-19.53735831824522,1.756181730466726,-17.7811765877785,-54.20761284433782,2.400520476886043,-51.80709236745177,-27.80653407016805,1.97439719669663,-25.83213687347142,-.0230669018211851,-.0230669018211851,0,-16.94595989778463,-7.297916106191304,-24.24387600397594,-2.061163914484148
Aaron Holiday,holidaa01,2022,1176,575,-1.057541978932482,-.8131378465924176,-1.870679825524899,-2.62506524187107,-.2340727865219489,-2.859138028393018,-1.431365641636658,-.7142828476358501,-2.145648489272508,.1760617034468468,.1760617034468468,0,-2.060013788588494,-1.115275873486499,-3.175289662074993,-.6950211079489776
Jrue Holiday,holidjr01,2022,2660,1272,2.202410767420733,1.364217213738784,3.566627981159516,6.536562277673283,-1.03403537093089,5.502526906742393,3.221787308780784,.9255605726598463,4.147347881440631,4.473613333847923,4.473613333847923,0,2.918192787046047,.6174093684441038,3.53560215549015,-.0577596106303357
Justin Holiday,holidju01,2022,2652,1284,-.5838853625271914,-1.85038075594986,-2.434266118477051,-.1026688968219981,-2.420665799053158,-2.523334695875156,-.5215515551155337,-2.064401289474348,-2.585952844589882,.1079407253295089,.1079407253295089,0,-.045713792587245,-1.715640651615104,-1.761354444202349,.440443539611684
